domain,problem,instance_id,shift_seed,algo_variant,budget,rep,seed,evals,best
cont,Ackley,3,3780003,PSO_GBEST,1500,0,189328375000000,1500,0.0317706135279149
cont,Ackley,3,3780003,PSO_GBEST,1500,1,189721592000000,1500,0.0210234267366691
cont,Ackley,3,3780003,PSO_GBEST,1500,2,190114809000000,1500,0.0585898046371977
cont,Ackley,3,3780003,PSO_GBEST,1500,3,190508026000000,1500,0.0164375452011502
cont,Ackley,3,3780003,PSO_GBEST,1500,4,190901243000000,1500,0.0266551319418408
cont,Ackley,3,3780003,PSO_GBEST,1500,5,191294460000000,1500,0.0183621468088373
cont,Ackley,3,3780003,PSO_GBEST,1500,6,191687677000000,1500,0.0999874750744962
cont,Ackley,3,3780003,PSO_GBEST,1500,7,192080894000000,1500,0.0057195628571773
cont,Ackley,3,3780003,PSO_GBEST,1500,8,192474111000000,1500,0.0319942373152639
cont,Ackley,3,3780003,PSO_GBEST,1500,9,192867328000000,1500,0.0206684600574509
cont,Ackley,3,3780003,PSO_GBEST,1500,10,228856872000000,1500,0.0261131842712711
cont,Ackley,3,3780003,PSO_GBEST,1500,11,229250089000000,1500,0.0181568300256391
cont,Ackley,3,3780003,PSO_GBEST,1500,12,229643306000000,1500,0.0229376118009949
cont,Ackley,3,3780003,PSO_GBEST,1500,13,230036523000000,1500,0.0153137747754716
cont,Ackley,3,3780003,PSO_GBEST,1500,14,230429740000000,1500,0.0198936190366691
cont,Ackley,3,3780003,PSO_GBEST,1500,15,230822957000000,1500,0.0217916643444131
cont,Ackley,3,3780003,PSO_GBEST,1500,16,231216174000000,1500,0.0157412886921588
cont,Ackley,3,3780003,PSO_GBEST,1500,17,231609391000000,1500,0.0374811880187597
cont,Ackley,3,3780003,PSO_GBEST,1500,18,232002608000000,1500,0.0393812079349022
cont,Ackley,3,3780003,PSO_GBEST,1500,19,232395825000000,1500,0.0711985967748423
cont,Ackley,3,3780003,PSO_GBEST,1500,20,229315625000000,1500,0.0170207975677247
cont,Ackley,3,3780003,PSO_GBEST,1500,21,229708842000000,1500,0.0404673707307812
cont,Ackley,3,3780003,PSO_GBEST,1500,22,230102059000000,1500,0.0342982344397921
cont,Ackley,3,3780003,PSO_GBEST,1500,23,230495276000000,1500,0.0529235480937875
cont,Ackley,3,3780003,PSO_GBEST,1500,24,230888493000000,1500,0.0280599257154823
cont,Ackley,3,3780003,PSO_GBEST,1500,25,231281710000000,1500,0.0272344902605969
cont,Ackley,3,3780003,PSO_GBEST,1500,26,231674927000000,1500,0.0420907965702004
cont,Ackley,3,3780003,PSO_GBEST,1500,27,232068144000000,1500,0.024648383034791
cont,Ackley,3,3780003,PSO_GBEST,1500,28,232461361000000,1500,0.0227166708366906
cont,Ackley,3,3780003,PSO_GBEST,1500,29,232854578000000,1500,0.0090431975242748
cont,Ackley,3,3780003,PSO_GBEST,2000,0,186772467000000,1980,0.0041791942388695
cont,Ackley,3,3780003,PSO_GBEST,2000,1,187165684000000,1980,0.0041592074144216
cont,Ackley,3,3780003,PSO_GBEST,2000,2,187558901000000,1980,0.0211132732930079
cont,Ackley,3,3780003,PSO_GBEST,2000,3,187952118000000,1980,0.0052478621817759
cont,Ackley,3,3780003,PSO_GBEST,2000,4,188345335000000,1980,0.0045988122152214
cont,Ackley,3,3780003,PSO_GBEST,2000,5,188738552000000,1980,0.0056958327624134
cont,Ackley,3,3780003,PSO_GBEST,2000,6,189131769000000,1980,0.0097047018769811
cont,Ackley,3,3780003,PSO_GBEST,2000,7,189524986000000,1980,0.0036634673097357
cont,Ackley,3,3780003,PSO_GBEST,2000,8,189918203000000,1980,0.0161156508153372
cont,Ackley,3,3780003,PSO_GBEST,2000,9,190311420000000,1980,0.0047174916495049
cont,Ackley,3,3780003,PSO_GBEST,2000,10,226038820000000,1980,0.00740963166399
cont,Ackley,3,3780003,PSO_GBEST,2000,11,226432037000000,1980,0.0081811419152413
cont,Ackley,3,3780003,PSO_GBEST,2000,12,226825254000000,1980,0.00525116267162
cont,Ackley,3,3780003,PSO_GBEST,2000,13,227218471000000,1980,0.0047746794630154
cont,Ackley,3,3780003,PSO_GBEST,2000,14,227611688000000,1980,0.0036983323139208
cont,Ackley,3,3780003,PSO_GBEST,2000,15,228004905000000,1980,0.0020131655168822
cont,Ackley,3,3780003,PSO_GBEST,2000,16,228398122000000,1980,0.003421739949609
cont,Ackley,3,3780003,PSO_GBEST,2000,17,228791339000000,1980,0.0053155234290334
cont,Ackley,3,3780003,PSO_GBEST,2000,18,229184556000000,1980,0.0032715725085279
cont,Ackley,3,3780003,PSO_GBEST,2000,19,229577773000000,1980,0.0034124657345562
cont,Ackley,3,3780003,PSO_GBEST,2000,20,226497573000000,1980,0.0110605222598363
cont,Ackley,3,3780003,PSO_GBEST,2000,21,226890790000000,1980,0.010701975850115
cont,Ackley,3,3780003,PSO_GBEST,2000,22,227284007000000,1980,0.0043981448159091
cont,Ackley,3,3780003,PSO_GBEST,2000,23,227677224000000,1980,0.0028956955229024
cont,Ackley,3,3780003,PSO_GBEST,2000,24,228070441000000,1980,0.012197630567027
cont,Ackley,3,3780003,PSO_GBEST,2000,25,228463658000000,1980,0.0048354870111464
cont,Ackley,3,3780003,PSO_GBEST,2000,26,228856875000000,1980,0.0090217246748953
cont,Ackley,3,3780003,PSO_GBEST,2000,27,229250092000000,1980,0.0045987388216706
cont,Ackley,3,3780003,PSO_GBEST,2000,28,229643309000000,1980,0.0082864184679078
cont,Ackley,3,3780003,PSO_GBEST,2000,29,230036526000000,1980,0.0078068256969356
cont,Ackley,3,3780003,PSO_GBEST,3500,0,190770169000000,3480,0.000144007592699
cont,Ackley,3,3780003,PSO_GBEST,3500,1,191163386000000,3480,0.00012629122789
cont,Ackley,3,3780003,PSO_GBEST,3500,2,191556603000000,3480,3.955688052714734e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,3,191949820000000,3480,0.0002854688290878
cont,Ackley,3,3780003,PSO_GBEST,3500,4,192343037000000,3480,3.248380128839656e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,5,192736254000000,3480,8.557535867170785e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,6,193129471000000,3480,0.0001415764030281
cont,Ackley,3,3780003,PSO_GBEST,3500,7,193522688000000,3480,4.181344801468256e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,8,193915905000000,3480,0.0001151386750319
cont,Ackley,3,3780003,PSO_GBEST,3500,9,194309122000000,3480,3.5331490071843774e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,10,230429738000000,3480,0.0001752606778038
cont,Ackley,3,3780003,PSO_GBEST,3500,11,230822955000000,3480,6.796267960895719e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,12,231216172000000,3480,4.886834210582336e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,13,231609389000000,3480,5.0430341787421895e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,14,232002606000000,3480,9.414896073822732e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,15,232395823000000,3480,6.678856463482319e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,16,232789040000000,3480,3.6522854732101706e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,17,233182257000000,3480,3.4372308665542306e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,18,233575474000000,3480,1.5463147616134876e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,19,233968691000000,3480,5.334528312106457e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,20,230888491000000,3480,5.330978896411765e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,21,231281708000000,3480,9.763058122702616e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,22,231674925000000,3480,5.706531962745842e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,23,232068142000000,3480,3.089332660310973e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,24,232461359000000,3480,3.792179659045658e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,25,232854576000000,3480,6.132619414644935e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,26,233247793000000,3480,3.454109822742524e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,27,233641010000000,3480,4.6063738821988665e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,28,234034227000000,3480,2.327160468285072e-05
cont,Ackley,3,3780003,PSO_GBEST,3500,29,234427444000000,3480,2.757192204727588e-05
cont,Ackley,3,3780003,PSO_GBEST,5000,0,188935158000000,4980,2.06830290228055e-07
cont,Ackley,3,3780003,PSO_GBEST,5000,1,189328375000000,4980,1.6439886718622176e-06
cont,Ackley,3,3780003,PSO_GBEST,5000,2,189721592000000,4980,1.998491964361193e-06
cont,Ackley,3,3780003,PSO_GBEST,5000,3,190114809000000,4980,1.1781764936991124e-06
cont,Ackley,3,3780003,PSO_GBEST,5000,4,190508026000000,4980,6.476532452559525e-07
cont,Ackley,3,3780003,PSO_GBEST,5000,5,190901243000000,4980,2.1567876911099404e-06
cont,Ackley,3,3780003,PSO_GBEST,5000,6,191294460000000,4980,3.9102600668528e-07
cont,Ackley,3,3780003,PSO_GBEST,5000,7,191687677000000,4980,5.077800790065368e-06
cont,Ackley,3,3780003,PSO_GBEST,5000,8,192080894000000,4980,3.6682066495430377e-07
cont,Ackley,3,3780003,PSO_GBEST,5000,9,192474111000000,4980,7.754472659549094e-07
cont,Ackley,3,3780003,PSO_GBEST,5000,10,228398119000000,4980,1.0031213624195343e-06
cont,Ackley,3,3780003,PSO_GBEST,5000,11,228791336000000,4980,6.770362017682885e-07
cont,Ackley,3,3780003,PSO_GBEST,5000,12,229184553000000,4980,2.974296713365021e-06
cont,Ackley,3,3780003,PSO_GBEST,5000,13,229577770000000,4980,8.687040957688907e-07
cont,Ackley,3,3780003,PSO_GBEST,5000,14,229970987000000,4980,7.483703510224871e-07
cont,Ackley,3,3780003,PSO_GBEST,5000,15,230364204000000,4980,8.483538320724904e-07
cont,Ackley,3,3780003,PSO_GBEST,5000,16,230757421000000,4980,5.305212735784437e-07
cont,Ackley,3,3780003,PSO_GBEST,5000,17,231150638000000,4980,1.464619107327536e-06
cont,Ackley,3,3780003,PSO_GBEST,5000,18,231543855000000,4980,1.017477981424264e-06
cont,Ackley,3,3780003,PSO_GBEST,5000,19,231937072000000,4980,3.401877581854506e-06
cont,Ackley,3,3780003,PSO_GBEST,5000,20,228856872000000,4980,6.322507932754462e-06
cont,Ackley,3,3780003,PSO_GBEST,5000,21,229250089000000,4980,1.7335610391633338e-06
cont,Ackley,3,3780003,PSO_GBEST,5000,22,229643306000000,4980,1.7578702657949918e-06
cont,Ackley,3,3780003,PSO_GBEST,5000,23,230036523000000,4980,6.274925721250213e-07
cont,Ackley,3,3780003,PSO_GBEST,5000,24,230429740000000,4980,1.756926803597736e-06
cont,Ackley,3,3780003,PSO_GBEST,5000,25,230822957000000,4980,1.013816945505397e-06
cont,Ackley,3,3780003,PSO_GBEST,5000,26,231216174000000,4980,8.830249069724516e-07
cont,Ackley,3,3780003,PSO_GBEST,5000,27,231609391000000,4980,7.374802852844198e-07
cont,Ackley,3,3780003,PSO_GBEST,5000,28,232002608000000,4980,3.2690310947103285e-07
cont,Ackley,3,3780003,PSO_GBEST,5000,29,232395825000000,4980,2.0871324371007915e-06
cont,Ackley,3,3780003,PSO_GBEST,8000,0,191097849000000,7980,3.7243497175154516e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,1,191491066000000,7980,3.0383251470311734e-11
cont,Ackley,3,3780003,PSO_GBEST,8000,2,191884283000000,7980,1.2028467111235838e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,3,192277500000000,7980,1.268287697087089e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,4,192670717000000,7980,4.204427916931763e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,5,193063934000000,7980,6.354246018247521e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,6,193457151000000,7980,1.8728529838085703e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,7,193850368000000,7980,4.775633222209308e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,8,194243585000000,7980,1.6632784038961288e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,9,194636802000000,7980,8.894973646533799e-11
cont,Ackley,3,3780003,PSO_GBEST,8000,10,230757418000000,7980,2.1810508954445138e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,11,231150635000000,7980,1.2984502362201056e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,12,231543852000000,7980,3.9193981393736976e-11
cont,Ackley,3,3780003,PSO_GBEST,8000,13,231937069000000,7980,2.2420509893095184e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,14,232330286000000,7980,9.698242209310591e-11
cont,Ackley,3,3780003,PSO_GBEST,8000,15,232723503000000,7980,1.103512836664322e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,16,233116720000000,7980,3.11871861669033e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,17,233509937000000,7980,5.006173253718771e-11
cont,Ackley,3,3780003,PSO_GBEST,8000,18,233903154000000,7980,2.2254953435663083e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,19,234296371000000,7980,3.934848002984381e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,20,231216171000000,7980,4.0075365248526396e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,21,231609388000000,7980,2.0335066963639287e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,22,232002605000000,7980,2.52179166437827e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,23,232395822000000,7980,1.548774442028389e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,24,232789039000000,7980,1.0113909709730251e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,25,233182256000000,7980,1.7413315234193758e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,26,233575473000000,7980,2.3151658368192327e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,27,233968690000000,7980,3.088165279052646e-10
cont,Ackley,3,3780003,PSO_GBEST,8000,28,234361907000000,7980,9.105294296318788e-11
cont,Ackley,3,3780003,PSO_GBEST,8000,29,234755124000000,7980,2.6287994003837406e-10
cont,Ackley,3,3780003,PSO_GBEST,12000,0,221254692000000,12000,7.549516567451064e-15
cont,Ackley,3,3780003,PSO_GBEST,12000,1,221647909000000,12000,7.549516567451064e-15
cont,Ackley,3,3780003,PSO_GBEST,12000,2,222041126000000,12000,3.996802888650564e-15
cont,Ackley,3,3780003,PSO_GBEST,12000,3,222434343000000,12000,3.996802888650564e-15
cont,Ackley,3,3780003,PSO_GBEST,12000,4,222827560000000,12000,3.996802888650564e-15
